SC7.UTCGregorian           SC7.SC7RIC.X              SC7.SC7RIC.Y              SC7.SC7RIC.Z              SC7.SC7RIC.VX             SC7.SC7RIC.VY             SC7.SC7RIC.VZ             
01 Jan 2028 00:00:00.000   489.3773546283689         2.842170943040401e-14     0                         0.008718349423208017      0                         0                         
01 Jan 2028 00:01:00.000   489.9006116697365         -5.684341886080801e-14    -2.842170943040401e-14    0.008722892965176823      0                         6.938893903907228e-18     
01 Jan 2028 00:02:08.016   490.4939512078078         5.684341886080801e-14     0                         0.008723284199509296      0                         6.938893903907228e-18     
01 Jan 2028 00:03:32.918   491.234348477633          -2.842170943040401e-14    0                         0.008716717479543487      -1.387778780781446e-17    0                         
01 Jan 2028 00:05:03.510   492.0233782126703         -5.684341886080801e-14    -1.4210854715202e-14      0.008701133657816468      0                         0                         
01 Jan 2028 00:06:57.358   493.0122878241694         -2.842170943040401e-14    -1.4210854715202e-14      0.008669110448383886      -1.387778780781446e-17    6.938893903907228e-18     
01 Jan 2028 00:09:11.555   494.1721593361293         -2.842170943040401e-14    0                         0.00861378624244416       1.387778780781446e-17     6.938893903907228e-18     
01 Jan 2028 00:12:20.278   495.7880273829219         2.842170943040401e-14     0                         0.008504350405481448      1.387778780781446e-17     1.387778780781446e-17     
01 Jan 2028 00:14:24.000   496.8347059117754         0                         0                         0.008412924895252576      0                         6.938893903907228e-18     
01 Jan 2028 00:16:37.420   497.9496334601412         0                         0                         0.008297227690681259      -1.387778780781446e-17    6.938893903907228e-18     
01 Jan 2028 00:19:11.434   499.215867709352          2.842170943040401e-14     0                         0.008142057055140178      -1.387778780781446e-17    0                         
01 Jan 2028 00:21:45.533   500.4571304657916         -2.842170943040401e-14    1.4210854715202e-14       0.007964169741559717      0                         -6.938893903907228e-18    
01 Jan 2028 00:25:08.321   502.0456716745387         0                         0                         0.007696598127869009      -1.387778780781446e-17    6.938893903907228e-18     
01 Jan 2028 00:28:48.000   503.7008419721992         0                         1.4210854715202e-14       0.007365342605233898      2.775557561562891e-17     -6.938893903907228e-18    
01 Jan 2028 00:32:24.132   505.2538620572251         0                         0                         0.006999215193679229      0                         0                         
01 Jan 2028 00:36:29.865   506.9179692254952         0                         0                         0.006536867439035173      0                         0                         
01 Jan 2028 00:40:45.079   508.5197759408302         0                         3.552713678800501e-15     0.00600769230486386       1.387778780781446e-17     0                         
01 Jan 2028 00:43:12.000   509.3786660466578         -3.552713678800501e-15    1.77635683940025e-15      0.005681668476141317      0                         0                         
01 Jan 2028 00:45:50.249   510.2489087871509         -1.77635683940025e-15     -1.77635683940025e-15     0.005313920470845899      -1.387778780781446e-17    0                         
01 Jan 2028 00:48:51.889   511.1742779150994         3.552713678800501e-15     -5.773159728050814e-15    0.00487162671809054       0                         -6.938893903907228e-18    
01 Jan 2028 00:52:13.259   512.1039203719458         0                         -5.329070518200751e-15    0.004357498248089491      1.387778780781446e-17     0                         
01 Jan 2028 00:55:37.857   512.9399669335613         -7.105427357601002e-15    1.4210854715202e-14       0.003811205395171931      0                         6.938893903907228e-18     
01 Jan 2028 00:57:36.000   513.3710628280261         -1.4210854715202e-14      3.552713678800501e-15     0.003485479630960959      -1.387778780781446e-17    -6.938893903907228e-18    
01 Jan 2028 01:00:33.214   513.9445045401339         1.4210854715202e-14       0                         0.002983724399738662      0                         6.938893903907228e-18     
01 Jan 2028 01:04:00.938   514.5016069408015         0                         7.105427357601002e-15     0.002376934868034447      0                         1.387778780781446e-17     
01 Jan 2028 01:07:44.670   514.9583909899475         -1.4210854715202e-14      7.105427357601002e-15     0.001703055774681012      0                         0                         
01 Jan 2028 01:11:38.048   515.2718804967806         -1.4210854715202e-14      1.4210854715202e-14       0.0009803607921377994     0                         0                         
01 Jan 2028 01:12:00.000   515.2926450442196         0                         -1.4210854715202e-14      0.0009114494150990471     0                         -6.938893903907228e-18    
01 Jan 2028 01:12:30.764   515.3191963837704         1.4210854715202e-14       0                         0.0008146218062799263     0                         0                         
01 Jan 2028 01:13:16.669   515.3532652560771         2.842170943040401e-14     0                         0.0006696086664021335     1.387778780781446e-17     0                         
01 Jan 2028 01:14:15.130   515.386991816137          -2.842170943040401e-14    1.4210854715202e-14       0.0004840371255301242     -2.775557561562891e-17    0                         
01 Jan 2028 01:15:51.754   515.4188640153179         2.842170943040401e-14     -1.4210854715202e-14      0.0001752619615610247     -1.387778780781446e-17    -6.938893903907228e-18    
01 Jan 2028 01:18:00.671   515.4147096181282         0                         -2.842170943040401e-14    -0.0002403763302442283    0                         -6.938893903907228e-18    
01 Jan 2028 01:20:57.019   515.3217600857708         2.842170943040401e-14     -1.4210854715202e-14      -0.0008148247395666705    -1.387778780781446e-17    6.938893903907228e-18     
01 Jan 2028 01:25:25.573   514.984338297776          -2.842170943040401e-14    1.4210854715202e-14       -0.001699760865892561     -1.387778780781446e-17    -6.938893903907228e-18    
01 Jan 2028 01:26:24.000   514.8793687362639         0                         0                         -0.00189348359366983      1.387778780781446e-17     0                         
01 Jan 2028 01:27:34.941   514.7366883079285         -2.842170943040401e-14    -2.842170943040401e-14    -0.002129106299093651     -2.775557561562891e-17    -6.938893903907228e-18    
01 Jan 2028 01:29:21.609   514.4906557944855         0                         0                         -0.002484031288501241     2.775557561562891e-17     6.938893903907228e-18     
01 Jan 2028 01:31:33.936   514.132784459815          -2.842170943040401e-14    4.263256414560601e-14     -0.002924931273642246     1.387778780781446e-17     1.387778780781446e-17     
01 Jan 2028 01:33:54.601   513.6883788739324         -2.842170943040401e-14    -2.842170943040401e-14    -0.003393638852896237     1.387778780781446e-17     -1.387778780781446e-17    
01 Jan 2028 01:36:50.814   513.0387223870392         -2.842170943040401e-14    1.4210854715202e-14       -0.0039795834761054       0                         0                         
