SC1.UTCGregorian           SC1.SC1VNB.X              SC1.SC1VNB.Y              SC1.SC1VNB.Z              SC1.SC1VNB.VX             SC1.SC1VNB.VY             SC1.SC1VNB.VZ             
01 Jan 2028 00:00:00.000   -4.431451999070724        7.105427357601002e-15     467.0375576889807         0.1324439407597718        -6.938893903907228e-18    0                         
01 Jan 2028 00:01:00.000   -2.98483969778173         0                         466.985927985484          0.1324836198959764        0                         0                         
01 Jan 2028 00:02:08.016   -1.33754292071179         1.4210854715202e-14       466.9518309286186         0.1325173910508821        0                         -5.204170427930421e-18    
01 Jan 2028 00:03:32.918   0.7281685917077141        7.105427357601002e-15     466.9458182394386         0.1325427250871922        6.938893903907228e-18     0                         
01 Jan 2028 00:05:03.510   2.941692053860422         7.105427357601002e-15     466.9842869299979         0.1325490414231484        0                         1.734723475976807e-18     
01 Jan 2028 00:06:57.358   5.733195522829309         7.105427357601002e-15     467.0984738808426         0.1325265154128542        0                         5.204170427930421e-18     
01 Jan 2028 00:09:11.555   9.031055353808556         -1.953992523340276e-14    467.3272863781564         0.1324563026194824        -6.938893903907228e-18    2.602085213965211e-18     
01 Jan 2028 00:12:20.278   13.66669584507992         -4.085620730620576e-14    467.8211595800355         0.1322778097766631        -6.938893903907228e-18    2.168404344971009e-19     
01 Jan 2028 00:14:24.000   16.69409529343866         1.77635683940025e-14      468.2534819801429         0.1321105984380095        0                         -5.637851296924623e-18    
01 Jan 2028 00:16:37.420   19.93936261468446         -1.77635683940025e-14     468.8151773787054         0.1318863242297334        0                         8.673617379884035e-19     
01 Jan 2028 00:19:11.434   23.6495736859658          -1.4210854715202e-14      469.5853890618276         0.1315717121445865        0                         3.469446951953614e-18     
01 Jan 2028 00:21:45.533   27.31061067257698         -1.4210854715202e-14      470.4846691655504         0.1311986210916034        6.938893903907228e-18     0                         
01 Jan 2028 00:25:08.321   32.02798353201521         -7.105427357601002e-15    471.8598629186311         0.1306219195665217        -6.938893903907228e-18    0                         
01 Jan 2028 00:28:48.000   36.97715970183454         0                         473.5880798320237         0.1298926712038732        1.387778780781446e-17     -6.938893903907228e-18    
01 Jan 2028 00:32:24.132   41.64652112566807         0                         475.5206540922857         0.1290761782527211        0                         3.469446951953614e-18     
01 Jan 2028 00:36:29.865   46.66803113707159         1.4210854715202e-14       477.9833376800495         0.1280387858126094        6.938893903907228e-18     -1.040834085586084e-17    
01 Jan 2028 00:40:45.079   51.50510987382195         1.4210854715202e-14       480.8207461813025         0.1268518327450869        0                         0                         
01 Jan 2028 00:43:12.000   54.09254374390345         -1.4210854715202e-14      482.5745754671571         0.1261238499570037        6.938893903907228e-18     -6.938893903907228e-18    
01 Jan 2028 00:45:50.249   56.70285601160022         -2.842170943040401e-14    484.5552972951422         0.1253075871044561        0                         -1.387778780781446e-17    
01 Jan 2028 00:48:51.889   59.4564642069664          2.842170943040401e-14     486.9379789455326         0.1243345625056297        0                         -1.387778780781446e-17    
01 Jan 2028 00:52:13.259   62.18366688433557         2.842170943040401e-14     489.7041585334466         0.1232177692933667        0                         -6.938893903907228e-18    
01 Jan 2028 00:55:37.857   64.57880843648968         -2.842170943040401e-14    492.6344612049135         0.1220503628163208        6.938893903907228e-18     0                         
01 Jan 2028 00:57:36.000   65.77952416473119         -2.842170943040401e-14    494.3752735377481         0.1213646418769057        1.387778780781446e-17     6.938893903907228e-18     
01 Jan 2028 01:00:33.214   67.31820449369297         0                         497.0448309378818         0.1203245438458397        0                         -6.938893903907228e-18    
01 Jan 2028 01:04:00.938   68.70369171732028         0                         500.2493139872596         0.1190945160578538        6.938893903907228e-18     0                         
01 Jan 2028 01:07:44.670   69.66831835802887         2.842170943040401e-14     503.7705039732911         0.1177662798686452        0                         0                         
01 Jan 2028 01:11:38.048   70.06747675008768         2.842170943040401e-14     507.4936426712424         0.1163884333362367        6.938893903907228e-18     6.938893903907228e-18     
01 Jan 2028 01:12:00.000   70.0723464807441          5.684341886080801e-14     507.8454156859485         0.1162596567228083        0                         0                         
01 Jan 2028 01:12:30.764   70.0695990991108          2.842170943040401e-14     508.3386726386354         0.1160794933882799        0                         -6.938893903907228e-18    
01 Jan 2028 01:13:16.669   70.04464838897232         -2.842170943040401e-14    509.0751123240864         0.1158113910114784        -6.938893903907228e-18    -6.938893903907228e-18    
01 Jan 2028 01:14:15.130   69.97654734522092         0                         510.0134047196564         0.1154713344349562        0                         0                         
01 Jan 2028 01:15:51.754   69.7741887293744          2.842170943040401e-14     511.563909711579          0.1149131451526382        0                         0                         
01 Jan 2028 01:18:00.671   69.32857884250518         0                         513.628470219042          0.1141770975198346        0                         6.938893903907228e-18     
01 Jan 2028 01:20:57.019   68.3911610636588          2.842170943040401e-14     516.4354067255769         0.1131894605239926        3.469446951953614e-18     -1.387778780781446e-17    
01 Jan 2028 01:25:25.573   66.23175511770232         2.842170943040401e-14     520.640543807223          0.1117376313574031        -3.469446951953614e-18    0                         
01 Jan 2028 01:26:24.000   65.64496445357305         5.684341886080801e-14     521.5398173156714         0.1114314121992107        0                         6.938893903907228e-18     
01 Jan 2028 01:27:34.941   64.87653165475858         2.842170943040401e-14     522.6224608727987         0.1110647140225814        -3.469446951953614e-18    0                         
01 Jan 2028 01:29:21.609   63.60610402650121         2.842170943040401e-14     524.229125979325          0.1105244407613667        0                         -6.938893903907228e-18    
01 Jan 2028 01:31:33.936   61.83971494067509         -2.842170943040401e-14    526.1820562779333         0.1098739447633979        -3.469446951953614e-18    -6.938893903907228e-18    
01 Jan 2028 01:33:54.601   59.73400073909383         0                         528.2020730606478         0.1092081520027979        0                         0                         
01 Jan 2028 01:36:50.814   56.77164832584043         0                         530.6388167580737         0.108414315060072         3.469446951953614e-18     -3.469446951953614e-18    
01 Jan 2028 01:40:21.313   52.7753125492635          0                         533.3919411545257         0.1075292314295234        3.469446951953614e-18     0                         
01 Jan 2028 01:40:48.000   52.23421280655666         2.842170943040401e-14     533.7274320771977         0.1074222050987055        3.469446951953614e-18     3.469446951953614e-18     
01 Jan 2028 01:41:38.543   51.18869191934381         -2.842170943040401e-14    534.3539444828048         0.1072228067455888        6.938893903907228e-18     0                         
01 Jan 2028 01:42:39.498   49.89226103497651         0                         535.0935804421053         0.1069881767960892        -3.469446951953614e-18    0                         
