SC4.UTCGregorian           SC4.SC4VNB.X              SC4.SC4VNB.Y              SC4.SC4VNB.Z              SC4.SC4VNB.VX             SC4.SC4VNB.VY             SC4.SC4VNB.VZ             
01 Jan 2028 00:00:00.000   -17.87926424155944        0                         448.9472625535849         0.1349351012108957        6.938893903907228e-18     6.938893903907228e-18     
01 Jan 2028 00:01:00.000   -16.74833305608919        -5.684341886080801e-14    448.6783944061546         0.1350672416546341        6.938893903907228e-18     -6.938893903907228e-18    
01 Jan 2028 00:02:08.016   -15.44973347804759        0                         448.395067816479          0.1352091891949476        -6.938893903907228e-18    0                         
01 Jan 2028 00:03:32.918   -13.80498849079848        -2.842170943040401e-14    448.0738454346564         0.1353743709474472        0                         -6.938893903907228e-18    
01 Jan 2028 00:05:03.510   -12.02226033370681        1.4210854715202e-14       447.771400270813          0.1355355132390931        -6.938893903907228e-18    -6.938893903907228e-18    
01 Jan 2028 00:06:57.358   -9.743715266702594        1.4210854715202e-14       447.4512693011709         0.1357152190586451        0                         0                         
01 Jan 2028 00:09:11.555   -7.007398817452497        -5.684341886080801e-14    447.1610873839751         0.1358933767665709        0                         0                         
01 Jan 2028 00:12:20.278   -3.076908156329608        0                         446.9155384698361         0.136080015565118         6.938893903907228e-18     6.938893903907228e-18     
01 Jan 2028 00:14:24.000   -0.4546124568376513       -4.263256414560601e-14    446.8592563204181         0.1361605485904752        0                         6.938893903907228e-18     
01 Jan 2028 00:16:37.420   2.407575770400001         -2.842170943040401e-14    446.8925983233574         0.136209313238703         -6.938893903907228e-18    6.938893903907228e-18     
01 Jan 2028 00:19:11.434   5.748451328989688         -1.4210854715202e-14      447.0533869320494         0.1362155533248002        -6.938893903907228e-18    -6.938893903907228e-18    
01 Jan 2028 00:21:45.533   9.121978878719858         -4.263256414560601e-14    447.3461352994005         0.1361673243445048        6.938893903907228e-18     0                         
01 Jan 2028 00:25:08.321   13.59256086797217         4.263256414560601e-14     447.9327969359774         0.1360199779826264        6.938893903907228e-18     0                         
01 Jan 2028 00:28:48.000   18.45201818914205         0                         448.8258527619849         0.1357524827926037        0                         0                         
01 Jan 2028 00:32:24.132   23.22272125459004         6.394884621840902e-14     449.9633787413339         0.1353805884794024        0                         0                         
01 Jan 2028 00:36:29.865   28.5988015276002          2.842170943040401e-14     451.5631912129247         0.1348293220979738        0                         -3.469446951953614e-18    
01 Jan 2028 00:40:45.079   34.08503769981885         0                         453.5608197898121         0.1341170206945447        -6.938893903907228e-18    0                         
01 Jan 2028 00:43:12.000   37.17999292497051         -1.243449787580175e-14    454.8613064054967         0.1336451081689051        6.938893903907228e-18     0                         
01 Jan 2028 00:45:50.249   40.44864476646387         3.286260152890463e-14     456.3810820176934         0.1330885825061325        1.387778780781446e-17     0                         
01 Jan 2028 00:48:51.889   44.10263659536332         -8.326672684688674e-15    458.2726259569574         0.132391110461263         0                         -3.469446951953614e-18    
01 Jan 2028 00:52:13.259   48.01069350432287         -3.552713678800501e-15    460.5457927300833         0.131549100800051         0                         6.071532165918825e-18     
