SC5.UTCGregorian           SC5.SC5VNB.X              SC5.SC5VNB.Y              SC5.SC5VNB.Z              SC5.SC5VNB.VX             SC5.SC5VNB.VY             SC5.SC5VNB.VZ             
01 Jan 2028 00:00:00.000   2.88719742507476          -2.842170943040401e-14    454.5808822078006         0.1337845628607533        1.040834085586084e-17     0                         
01 Jan 2028 00:01:00.000   3.882369758058985         2.842170943040401e-14     454.6332368211841         0.1337455530001212        3.469446951953614e-18     -6.938893903907228e-18    
01 Jan 2028 00:02:08.016   5.004142626712493         0                         454.711167261238          0.1336945109787717        -6.938893903907228e-18    0                         
01 Jan 2028 00:03:32.918   6.394114738999008         0                         454.8359801798769         0.133620758951584         -3.469446951953614e-18    0                         
01 Jan 2028 00:05:03.510   7.863537336547438         -2.842170943040401e-14    455.0026134138584         0.1335299669418085        3.469446951953614e-18     0                         
01 Jan 2028 00:06:57.358   9.688154323136288         2.842170943040401e-14     455.2604823633048         0.133398526320778         3.469446951953614e-18     0                         
01 Jan 2028 00:09:11.555   11.8042879329557          0                         455.6327848097322         0.1332194487119685        0                         0                         
01 Jan 2028 00:12:20.278   14.70953337269239         0                         456.2788899033837         0.1329250965634501        -1.040834085586084e-17    -3.469446951953614e-18    
01 Jan 2028 00:14:24.000   16.56469691040549         -2.842170943040401e-14    456.7783079340599         0.1327063329790783        3.469446951953614e-18     0                         
01 Jan 2028 00:16:37.420   18.51743490046391         0                         457.3823497907306         0.1324486342857354        -1.040834085586084e-17    -3.469446951953614e-18    
01 Jan 2028 00:19:11.434   20.7053079503605          -2.842170943040401e-14    458.1617271823687         0.1321244277227552        0                         -6.938893903907228e-18    
01 Jan 2028 00:21:45.533   22.81822745088415         -2.842170943040401e-14    459.0266221096435         0.1317730300017068        -1.040834085586084e-17    -1.734723475976807e-18    
01 Jan 2028 00:25:08.321   25.47409278455637         -2.842170943040401e-14    460.2888631939242         0.1312724557079015        2.602085213965211e-18     5.204170427930421e-18     
01 Jan 2028 00:28:48.000   28.17958422463562         -5.684341886080801e-14    461.8066130447098         0.1306857712948387        4.119968255444917e-18     -4.336808689942018e-19    
01 Jan 2028 00:32:24.132   30.65485858309892         -2.842170943040401e-14    463.4419845247556         0.1300686497720703        -9.540979117872439e-18    3.035766082959412e-18     
01 Jan 2028 00:36:29.865   33.22974319836978         -2.842170943040401e-14    465.4582686226947         0.1293256275975073        5.204170427930421e-18     0                         
01 Jan 2028 00:40:45.079   35.61861238805277         -2.842170943040401e-14    467.7112494635141         0.1285152569034392        -8.673617379884035e-18    0                         
01 Jan 2028 00:43:12.000   36.85606310377342         -2.842170943040401e-14    469.0738941796626         0.1280341489430837        3.469446951953614e-18     0                         
01 Jan 2028 00:45:50.249   38.07262166472458         2.842170943040401e-14     470.5896176790434         0.1275062865009863        1.734723475976807e-18     1.387778780781446e-17     
01 Jan 2028 00:48:51.889   39.31668451461002         0                         472.3843341111445         0.1268905207502045        3.469446951953614e-18     6.938893903907228e-18     
01 Jan 2028 00:52:13.259   40.50119125242222         2.842170943040401e-14     474.4335805875866         0.1261988642713917        0                         -6.938893903907228e-18    
01 Jan 2028 00:55:37.857   41.49068452623459         -2.842170943040401e-14    476.5690911742917         0.1254901999856425        6.938893903907228e-18     6.938893903907228e-18     
01 Jan 2028 00:57:36.000   41.962365566782           2.842170943040401e-14     477.8222914724665         0.1250797653776983        3.469446951953614e-18     -6.938893903907228e-18    
01 Jan 2028 01:00:33.214   42.53156691024077         0                         479.7237962710782         0.1244643114491558        1.040834085586084e-17     6.938893903907228e-18     
01 Jan 2028 01:04:00.938   42.98585951316966         -2.842170943040401e-14    481.9768166097825         0.1237459651659373        3.469446951953614e-18     6.938893903907228e-18     
01 Jan 2028 01:07:44.670   43.21680706121404         0                         484.4194197112118         0.1229798228263792        3.469446951953614e-18     -6.938893903907228e-18    
01 Jan 2028 01:11:38.048   43.17200724207936         -2.842170943040401e-14    486.9691031623748         0.1221934011428945        0                         0                         
01 Jan 2028 01:12:00.000   43.15281919173646         2.842170943040401e-14     487.2084252655585         0.1221202575301155        0                         0                         
01 Jan 2028 01:12:30.764   43.12160741317166         -2.842170943040401e-14    487.5435745388534         0.1220180163880046        6.938893903907228e-18     0                         
01 Jan 2028 01:13:16.669   43.06567010041411         -2.842170943040401e-14    488.0430490490113         0.1218660543215475        -6.938893903907228e-18    -6.938893903907228e-18    
01 Jan 2028 01:14:15.130   42.97822680575251         2.842170943040401e-14     488.6779060075615         0.1216736016537131        0                         6.938893903907228e-18     
01 Jan 2028 01:15:51.754   42.79403261362302         2.842170943040401e-14     489.7234680111567         0.1213583273535899        0                         0                         
01 Jan 2028 01:18:00.671   42.47172548952631         2.842170943040401e-14     491.1094511041806         0.1209435652859996        -6.938893903907228e-18    -6.938893903907228e-18    
01 Jan 2028 01:20:57.019   41.89042724026814         2.842170943040401e-14     492.9840261787518         0.1203881701133873        0                         0                         
01 Jan 2028 01:25:25.573   40.69883185247599         0                         495.7768912795904         0.1195721686450308        -6.938893903907228e-18    6.938893903907228e-18     
01 Jan 2028 01:26:24.000   40.39148227388151         2.842170943040401e-14     496.3726189755567         0.119399830754198         -6.938893903907228e-18    0                         
01 Jan 2028 01:27:34.941   39.99557857382032         1.4210854715202e-14       497.0894807433715         0.1191932304301642        -6.938893903907228e-18    0                         
01 Jan 2028 01:29:21.609   39.35389130880051         0                         498.153145131819          0.118888228569894         0                         0                         
01 Jan 2028 01:31:33.936   38.48161822091066         2.842170943040401e-14     499.4469788593302         0.1185196694257324        6.938893903907228e-18     0                         
01 Jan 2028 01:33:54.601   37.46377254364572         1.4210854715202e-14       500.7883213338388         0.1181403387957433        -6.938893903907228e-18    6.938893903907228e-18     
01 Jan 2028 01:36:50.814   36.06062223292903         0                         502.4144196731517         0.1176841379639269        0                         0                         
01 Jan 2028 01:40:21.313   34.20458182518229         2.842170943040401e-14     504.2700429612458         0.1171682630721985        1.387778780781446e-17     1.387778780781446e-17     
