SC2.UTCGregorian           SC2.SC2RIC.X              SC2.SC2RIC.Y              SC2.SC2RIC.Z              SC2.SC2RIC.VX             SC2.SC2RIC.VY             SC2.SC2RIC.VZ             
09 Jan 2028 17:02:24.000   442.1074050574334         0                         0                         0.0008719665850942526     0                         0                         
09 Jan 2028 17:05:47.685   442.4359713473637         0                         0                         0.002356810258357225      0                         6.938893903907228e-18     
09 Jan 2028 17:09:35.749   443.1641065612033         -2.842170943040401e-14    1.4210854715202e-14       0.004028663100324438      0                         0                         
09 Jan 2028 17:13:14.871   444.2222500022128         -2.842170943040401e-14    0                         0.005626495265683769      0                         6.938893903907228e-18     
09 Jan 2028 17:16:48.000   445.5849698615842         0                         0                         0.007155801981749477      0                         6.938893903907228e-18     
09 Jan 2028 17:20:48.652   447.5101243500488         0                         -7.105427357601002e-15    0.008833303035801873      0                         1.387778780781446e-17     
09 Jan 2028 17:25:09.141   450.0389498193778         0                         0                         0.01056625890126847       0                         0                         
09 Jan 2028 17:29:34.374   453.0632040576025         -7.105427357601002e-15    0                         0.01221714001380899       0                         0                         
09 Jan 2028 17:31:12.000   454.2840975796854         -7.105427357601002e-15    -3.552713678800501e-15    0.01279122390034874       2.775557561562891e-17     0                         
09 Jan 2028 17:33:12.258   455.8635373692477         7.105427357601002e-15     -1.77635683940025e-15     0.01347114586642618       -2.775557561562891e-17    0                         
09 Jan 2028 17:35:17.750   457.5968168997941         3.552713678800501e-15     -8.881784197001252e-16    0.01414677319594298       0                         -6.938893903907228e-18    
09 Jan 2028 17:37:42.991   459.7056033847221         0                         -2.220446049250313e-16    0.0148831401516313        0                         0                         
09 Jan 2028 17:40:27.221   462.2140662287359         0                         1.77635683940025e-15      0.01565382285922103       0                         -6.938893903907228e-18    
09 Jan 2028 17:43:32.624   465.1906947729839         7.105427357601002e-15     3.552713678800501e-15     0.01644113512692097       0                         0                         
09 Jan 2028 17:45:36.000   467.2487694177865         0                         0                         0.0169147215281017        -2.775557561562891e-17    -6.938893903907228e-18    
09 Jan 2028 17:47:57.859   469.6839406707746         0                         3.552713678800501e-15     0.01740828197828537       0                         0                         
09 Jan 2028 17:50:24.859   472.2769677939582         0                         -7.105427357601002e-15    0.01786122121819181       2.775557561562891e-17     0                         
09 Jan 2028 17:53:03.361   475.1422995641838         0                         0                         0.0182820579343566        0                         0                         
09 Jan 2028 17:55:43.020   478.0902917455637         -1.4210854715202e-14      -7.105427357601002e-15    0.0186346109810748        -2.775557561562891e-17    0                         
09 Jan 2028 17:58:29.705   481.221782558195          2.842170943040401e-14     -1.4210854715202e-14      0.01892616623626159       1.387778780781446e-17     -6.938893903907228e-18    
09 Jan 2028 18:00:00.000   482.9365557140641         0                         -7.105427357601002e-15    0.01905156876553479       -1.387778780781446e-17    -6.938893903907228e-18    
09 Jan 2028 18:01:38.699   484.8226246304202         -2.842170943040401e-14    1.4210854715202e-14       0.01916263590465414       0                         1.387778780781446e-17     
09 Jan 2028 18:03:25.689   486.8779310066006         2.842170943040401e-14     0                         0.01925256338627492       0                         0                         
09 Jan 2028 18:05:20.721   489.0964806566111         0                         0                         0.01931422095526533       1.387778780781446e-17     6.938893903907228e-18     
09 Jan 2028 18:07:44.905   491.8838772133787         5.684341886080801e-14     1.4210854715202e-14       0.01934091565209566       0                         0                         
09 Jan 2028 18:10:14.675   494.7789996069484         2.842170943040401e-14     1.4210854715202e-14       0.01931009504758954       1.387778780781446e-17     6.938893903907228e-18     
09 Jan 2028 18:13:07.401   498.1061455942989         0                         -1.4210854715202e-14      0.01920220007169099       1.387778780781446e-17     0                         
09 Jan 2028 18:14:24.000   499.5743416986589         0                         -1.4210854715202e-14      0.01913010929489694       0                         -1.387778780781446e-17    
09 Jan 2028 18:16:01.806   501.4400313337341         0                         0                         0.01901687834261038       0                         6.938893903907228e-18     
09 Jan 2028 18:18:00.726   503.6918020615935         0                         0                         0.01884783950552139       -1.387778780781446e-17    0                         
09 Jan 2028 18:20:10.625   506.1260725536061         0                         -2.842170943040401e-14    0.0186248515561594        0                         -6.938893903907228e-18    
09 Jan 2028 18:22:55.916   509.177356994811          -2.842170943040401e-14    -1.4210854715202e-14      0.0182851008992558        1.387778780781446e-17     -6.938893903907228e-18    
09 Jan 2028 18:26:05.114   512.594300462501          -2.842170943040401e-14    4.263256414560601e-14     0.01782236157773358       1.387778780781446e-17     6.938893903907228e-18     
09 Jan 2028 18:28:48.000   515.460705479142          -5.684341886080801e-14    0                         0.01736380567117553       0                         0                         
09 Jan 2028 18:31:34.121   518.3025782219606         2.842170943040401e-14     -2.842170943040401e-14    0.0168417260591352        1.387778780781446e-17     0                         
09 Jan 2028 18:34:21.709   521.0772053446865         2.842170943040401e-14     0                         0.01626229059039388       0                         -6.938893903907228e-18    
09 Jan 2028 18:37:28.278   524.0465381106071         -2.842170943040401e-14    -2.842170943040401e-14    0.0155585908077266        0                         -6.938893903907228e-18    
09 Jan 2028 18:41:07.069   527.3537163677142         -2.842170943040401e-14    2.842170943040401e-14     0.01466016815013034       2.775557561562891e-17     3.469446951953614e-18     
09 Jan 2028 18:43:12.000   529.1513625706153         0                         0                         0.01411420958443443       1.387778780781446e-17     3.469446951953614e-18     
09 Jan 2028 18:45:40.184   531.1931205527831         0                         -2.842170943040401e-14    0.01343775357891393       -1.387778780781446e-17    3.469446951953614e-18     
09 Jan 2028 18:48:29.088   533.3951944166384         -2.842170943040401e-14    0                         0.0126310881613563        -1.387778780781446e-17    0                         
09 Jan 2028 18:51:19.181   535.4720440734803         0                         0                         0.01178345678523967       0                         3.469446951953614e-18     
09 Jan 2028 18:54:42.160   537.7576648705117         0                         -2.842170943040401e-14    0.01073007269666305       0                         3.469446951953614e-18     
09 Jan 2028 18:57:36.000   539.5421588113447         0                         0                         0.009795582511080259      0                         -3.469446951953614e-18    
09 Jan 2028 19:01:08.102   541.4958108808464         2.842170943040401e-14     5.684341886080801e-14     0.008620219399197961      -1.387778780781446e-17    6.938893903907228e-18     
09 Jan 2028 19:04:53.636   543.2956014677252         5.684341886080801e-14     2.842170943040401e-14     0.007334480689479492      -1.387778780781446e-17    3.469446951953614e-18     
09 Jan 2028 19:09:13.360   545.0042553875177         -2.842170943040401e-14    0                         0.005817323779094091      -1.387778780781446e-17    0                         
09 Jan 2028 19:12:00.000   545.8913884679118         0                         0                         0.004828258275982815      0                         0                         
09 Jan 2028 19:14:54.235   546.6418530148334         0                         5.684341886080801e-14     0.003784816990343231      -1.387778780781446e-17    3.469446951953614e-18     
09 Jan 2028 19:17:54.303   547.2257759169202         0                         2.842170943040401e-14     0.002699977793471746      0                         0                         
09 Jan 2028 19:21:01.715   547.6257151367344         1.4210854715202e-14       -2.842170943040401e-14    0.001567857383483357      0                         -8.673617379884035e-19    
09 Jan 2028 19:24:43.190   547.8248956197468         7.105427357601002e-15     -2.842170943040401e-14    0.0002316375162371865     1.387778780781446e-17     -8.673617379884035e-19    
09 Jan 2028 19:26:24.000   547.8176910803949         0                         -2.842170943040401e-14    -0.0003742278720925696    0                         -8.673617379884035e-19    
09 Jan 2028 19:28:15.477   547.7387547648486         -7.105427357601002e-15    -2.842170943040401e-14    -0.001041396398459083     1.387778780781446e-17     -4.336808689942018e-19    
09 Jan 2028 19:30:16.309   547.569441233598          -7.105427357601002e-15    2.842170943040401e-14     -0.00176022532046389      -1.387778780781446e-17    4.336808689942018e-19     
09 Jan 2028 19:32:39.530   547.2567473620849         -3.552713678800501e-15    0                         -0.002604900029421508     0                         -1.084202172485504e-19    
09 Jan 2028 19:35:43.903   546.6773046806152         8.881784197001252e-16     0                         -0.003677634793799849     -2.775557561562891e-17    1.084202172485504e-19     
09 Jan 2028 19:39:02.463   545.8342038091857         0                         -5.684341886080801e-14    -0.004810175856093833     0                         8.673617379884035e-19     
09 Jan 2028 19:40:48.000   545.2953096590802         0                         -2.842170943040401e-14    -0.005400836357139097     -1.387778780781446e-17    8.673617379884035e-19     
09 Jan 2028 19:42:54.480   544.5680434400869         0                         -2.842170943040401e-14    -0.006097004432347179     1.387778780781446e-17     8.673617379884035e-19     
