SC1.UTCGregorian           SC1.SC1RIC.X              SC1.SC1RIC.Y              SC1.SC1RIC.Z              SC1.SC1RIC.VX             SC1.SC1RIC.VY             SC1.SC1RIC.VZ             
01 Jan 2028 00:00:00.000   467.0585809712824         1.4210854715202e-14       7.105427357601002e-15     -0.001256628161769673     0                         -6.938893903907228e-18    
01 Jan 2028 00:01:00.000   466.9954670063566         7.105427357601002e-15     0                         -0.0008467798852658977    0                         0                         
01 Jan 2028 00:02:08.016   466.9537465623914         2.131628207280301e-14     1.4210854715202e-14       -0.0003795829877716213    0                         0                         
01 Jan 2028 00:03:32.918   466.9463860025011         2.842170943040401e-14     7.105427357601002e-15     0.0002066906444958046     0                         6.938893903907228e-18     
01 Jan 2028 00:05:03.510   466.9935521949509         -7.105427357601002e-15    7.105427357601002e-15     0.0008349547013413918     0                         0                         
01 Jan 2028 00:06:57.358   467.1336573537762         1.06581410364015e-14      7.105427357601002e-15     0.00162651612201371       0                         0                         
01 Jan 2028 00:09:11.555   467.4145403754305         1.598721155460225e-14     -1.953992523340276e-14    0.002559227618286224      -2.775557561562891e-17    -6.938893903907228e-18    
01 Jan 2028 00:12:20.278   468.0207430511291         1.687538997430238e-14     -4.085620730620576e-14    0.003862650577163625      0                         -6.938893903907228e-18    
01 Jan 2028 00:14:24.000   468.5509750328072         3.552713678800501e-15     1.77635683940025e-14      0.004706994621968111      -2.775557561562891e-17    0                         
01 Jan 2028 00:16:37.420   469.239010230508          -3.197442310920451e-14    -1.77635683940025e-14     0.005604242582991293      -2.775557561562891e-17    0                         
01 Jan 2028 00:19:11.434   470.1805397460384         -2.131628207280301e-14    -1.4210854715202e-14      0.006617915116250404      0                         0                         
01 Jan 2028 00:21:45.533   471.2766633041852         -7.105427357601002e-15    -1.4210854715202e-14      0.007602995735647126      0                         6.938893903907228e-18     
01 Jan 2028 00:25:08.321   472.9455803395529         1.4210854715202e-14       -7.105427357601002e-15    0.008845746450983155      0                         -6.938893903907228e-18    
01 Jan 2028 00:28:48.000   475.0294514012771         1.4210854715202e-14       0                         0.01011108265610706       0                         1.387778780781446e-17     
01 Jan 2028 00:32:24.132   477.3408899206373         5.684341886080801e-14     0                         0.01126149864369715       -2.775557561562891e-17    0                         
01 Jan 2028 00:36:29.865   480.2561568891865         0                         1.4210854715202e-14       0.01244193948862676       2.775557561562891e-17     6.938893903907228e-18     
01 Jan 2028 00:40:45.079   483.5714696934249         2.842170943040401e-14     1.4210854715202e-14       0.01351096578831151       0                         0                         
01 Jan 2028 00:43:12.000   485.5967711754199         -2.842170943040401e-14    -1.4210854715202e-14      0.01404943417237876       -2.775557561562891e-17    6.938893903907228e-18     
01 Jan 2028 00:45:50.249   487.8617119806142         0                         -2.842170943040401e-14    0.01456416417656354       1.387778780781446e-17     0                         
01 Jan 2028 00:48:51.889   490.5544480234118         5.684341886080801e-14     2.842170943040401e-14     0.01506966962605545       0                         0                         
01 Jan 2028 00:52:13.259   493.6364768857069         0                         2.842170943040401e-14     0.01552181226215108       2.775557561562891e-17     0                         
01 Jan 2028 00:55:37.857   496.8492073715447         0                         -2.842170943040401e-14    0.0158637004607822        -1.387778780781446e-17    6.938893903907228e-18     
01 Jan 2028 00:57:36.000   498.7322496940234         0                         -2.842170943040401e-14    0.0160072030593243        0                         1.387778780781446e-17     
01 Jan 2028 01:00:33.214   501.5827993644938         0                         0                         0.01614894342167895       0                         0                         
01 Jan 2028 01:04:00.938   504.9451191964455         -2.842170943040401e-14    0                         0.0162042024081413        2.775557561562891e-17     6.938893903907228e-18     
01 Jan 2028 01:07:44.670   508.5650354245161         0                         2.842170943040401e-14     0.01613280132575545       1.387778780781446e-17     0                         
01 Jan 2028 01:11:38.048   512.3077675088            2.842170943040401e-14     2.842170943040401e-14     0.01591825141832505       0                         6.938893903907228e-18     
01 Jan 2028 01:12:00.000   512.6569027864068         2.842170943040401e-14     5.684341886080801e-14     0.01589091437827998       1.387778780781446e-17     0                         
01 Jan 2028 01:12:30.764   513.1451595970871         0                         2.842170943040401e-14     0.01585057057096877       0                         0                         
01 Jan 2028 01:13:16.669   513.8713095277026         0                         -2.842170943040401e-14    0.01578599157499661       -1.387778780781446e-17    -6.938893903907228e-18    
01 Jan 2028 01:14:15.130   514.7915987776937         0                         0                         0.01569622604620811       0                         0                         
01 Jan 2028 01:15:51.754   516.3003690994602         5.684341886080801e-14     2.842170943040401e-14     0.01552966443032232       -1.387778780781446e-17    0                         
01 Jan 2028 01:18:00.671   518.286269607709          0                         0                         0.01527290297194962       0                         0                         
01 Jan 2028 01:20:57.019   520.9442198848619         -2.842170943040401e-14    2.842170943040401e-14     0.01485986086402102       0                         3.469446951953614e-18     
01 Jan 2028 01:25:25.573   524.8363756847007         2.842170943040401e-14     2.842170943040401e-14     0.01410073649685741       -2.775557561562891e-17    -3.469446951953614e-18    
01 Jan 2028 01:26:24.000   525.6548700466635         2.842170943040401e-14     5.684341886080801e-14     0.01391580580653476       1.387778780781446e-17     0                         
01 Jan 2028 01:27:34.941   526.6338395586548         2.842170943040401e-14     2.842170943040401e-14     0.01368216945772279       -1.387778780781446e-17    -3.469446951953614e-18    
01 Jan 2028 01:29:21.609   528.0737760904976         -2.842170943040401e-14    2.842170943040401e-14     0.01331258887457726       2.775557561562891e-17     0                         
01 Jan 2028 01:31:33.936   529.8034604386971         2.842170943040401e-14     -2.842170943040401e-14    0.0128247056331981        0                         -3.469446951953614e-18    
01 Jan 2028 01:33:54.601   531.5689803119291         0                         0                         0.01227204760635618       1.387778780781446e-17     0                         
01 Jan 2028 01:36:50.814   533.6671002638643         0                         0                         0.01153314372393218       0                         3.469446951953614e-18     
01 Jan 2028 01:40:21.313   535.9964519502582         1.4210854715202e-14       0                         0.01058754918288494       -1.387778780781446e-17    3.469446951953614e-18     
01 Jan 2028 01:40:48.000   536.2773393862919         0                         2.842170943040401e-14     0.01046308301539766       -1.387778780781446e-17    3.469446951953614e-18     
01 Jan 2028 01:41:38.543   536.8001678136343         0                         -2.842170943040401e-14    0.01022465258083304       1.387778780781446e-17     6.938893903907228e-18     
01 Jan 2028 01:42:39.498   537.4145304525495         -1.4210854715202e-14      0                         0.009932522739702895      2.775557561562891e-17     -3.469446951953614e-18    
01 Jan 2028 01:44:01.231   538.2100822966399         0                         5.684341886080801e-14     0.009533208349930447      0                         -3.469446951953614e-18    
01 Jan 2028 01:45:36.019   539.0913571928828         0                         -2.842170943040401e-14    0.009059666472775604      0                         -5.204170427930421e-18    
01 Jan 2028 01:47:30.907   540.0985675010688         1.4210854715202e-14       -5.684341886080801e-14    0.008471485033044575      1.387778780781446e-17     0                         
01 Jan 2028 01:49:36.405   541.1205390194268         -7.105427357601002e-15    -2.842170943040401e-14    0.007812358517080781      0                         -3.469446951953614e-18    
01 Jan 2028 01:51:55.551   542.1556673860997         1.4210854715202e-14       -5.684341886080801e-14    0.007062881495803332      0                         1.734723475976807e-18     
01 Jan 2028 01:54:24.914   543.1492812819761         1.4210854715202e-14       -2.842170943040401e-14    0.006238580049278792      0                         1.734723475976807e-18     
