SC2.UTCGregorian           SC2.SC2VNB.X              SC2.SC2VNB.Y              SC2.SC2VNB.Z              SC2.SC2VNB.VX             SC2.SC2VNB.VY             SC2.SC2VNB.VZ             
01 Jan 2028 00:00:00.000   35.13345569691568         2.842170943040401e-14     521.9959853018477         0.1107570568891069        -1.734723475976807e-18    -8.673617379884035e-19    
01 Jan 2028 00:01:00.000   34.01963091111685         0                         522.5094076078746         0.1105979931301569        0                         5.204170427930421e-18     
01 Jan 2028 00:02:08.016   32.72838799075983         2.842170943040401e-14     523.0717175216698         0.1104248766131816        -1.734723475976807e-18    -8.673617379884035e-19    
01 Jan 2028 00:03:32.918   31.07569884832653         -2.842170943040401e-14    523.7434122520169         0.1102196537560873        -7.806255641895632e-18    1.734723475976807e-18     
01 Jan 2028 00:05:03.510   29.26471393835418         -2.842170943040401e-14    524.4220223272524         0.1100141657548825        3.469446951953614e-18     -1.734723475976807e-18    
01 Jan 2028 00:06:57.358   26.92386586561226         -5.684341886080801e-14    525.2172131695587         0.1097759621668195        1.734723475976807e-18     1.734723475976807e-18     
01 Jan 2028 00:09:11.555   24.07957460651585         0                         526.069297128264          0.1095242482724022        5.204170427930421e-18     0                         
01 Jan 2028 00:12:20.278   19.94333043842671         -5.684341886080801e-14    527.1054845946716         0.109224304180907         0                         -6.938893903907228e-18    
01 Jan 2028 00:14:24.000   17.15820780909705         0                         527.678537440768          0.1090623725399315        0                         3.469446951953614e-18     
01 Jan 2028 00:16:37.420   14.10130147759612         -2.842170943040401e-14    528.1996559489132         0.1089188239467253        -3.469446951953614e-18    0                         
01 Jan 2028 00:19:11.434   10.51778636916612         -2.842170943040401e-14    528.6738005795621         0.1087934221972354        0                         0                         
01 Jan 2028 00:21:45.533   6.890154062496748         2.842170943040401e-14     529.0094152093058         0.108711287152024         0                         3.469446951953614e-18     
01 Jan 2028 00:25:08.321   2.081466448403916         2.842170943040401e-14     529.2371179573275         0.108669191368017         -3.469446951953614e-18    0                         
01 Jan 2028 00:28:48.000   -3.130192222418287        2.842170943040401e-14     529.2082119832291         0.1087077117806703        -3.469446951953614e-18    6.938893903907228e-18     
01 Jan 2028 00:32:24.132   -8.213429828370892        -5.684341886080801e-14    528.9014369333759         0.1088299462737475        -6.938893903907228e-18    0                         
01 Jan 2028 00:36:29.865   -13.88140366276355        2.842170943040401e-14     528.2227699393356         0.1090685441799545        3.469446951953614e-18     -6.938893903907228e-18    
01 Jan 2028 00:40:45.079   -19.57712292604262        5.684341886080801e-14     527.1572673897131         0.1094254254556612        6.938893903907228e-18     -1.387778780781446e-17    
01 Jan 2028 00:43:12.000   -22.74211630175475        -2.842170943040401e-14    526.3833627584518         0.109679684164404         6.938893903907228e-18     6.938893903907228e-18     
01 Jan 2028 00:45:50.249   -26.04120915765179        2.842170943040401e-14     525.4238558867751         0.1099921420469511        -6.938893903907228e-18    0                         
01 Jan 2028 00:48:51.889   -29.67013835138906        -5.684341886080801e-14    524.1682456396695         0.110398508572241         0                         6.938893903907228e-18     
01 Jan 2028 00:52:13.259   -33.4741521343183         0                         522.5937815838569         0.1109061911577014        0                         -6.938893903907228e-18    
01 Jan 2028 00:55:37.857   -37.08017517729945        2.842170943040401e-14     520.8106172020371         0.1114804861917419        0                         6.938893903907228e-18     
01 Jan 2028 00:57:36.000   -39.03519002105142        -5.684341886080801e-14    519.7024066597876         0.1118375923615353        -6.938893903907228e-18    0                         
01 Jan 2028 01:00:33.214   -41.78351698101949        0                         517.9400535830613         0.1124063559050792        0                         0                         
01 Jan 2028 01:04:00.938   -44.71117575537718        2.842170943040401e-14     515.7338295150602         0.113120571997527         0                         0                         
01 Jan 2028 01:07:44.670   -47.49478079112109        -2.842170943040401e-14    513.2065602401941         0.1139425470948913        6.938893903907228e-18     0                         
01 Jan 2028 01:11:38.048   -49.976282198829          -2.842170943040401e-14    510.4261921793533         0.1148523180744897        6.938893903907228e-18     0                         
01 Jan 2028 01:12:00.000   -50.18713706273763        0                         510.1579622398059         0.1149404116175036        0                         -6.938893903907228e-18    
01 Jan 2028 01:12:30.764   -50.47606332701125        1.4210854715202e-14       509.7802617868933         0.1150645582504764        -6.938893903907228e-18    6.938893903907228e-18     
01 Jan 2028 01:13:16.669   -50.89288250431497        -2.842170943040401e-14    509.2129070912227         0.1152512646220513        0                         0                         
01 Jan 2028 01:14:15.130   -51.39887203876106        1.4210854715202e-14       508.4840798639294         0.1154915046486079        6.938893903907228e-18     3.469446951953614e-18     
01 Jan 2028 01:15:51.754   -52.17396369552732        -1.4210854715202e-14      507.2650448034204         0.1158943397736219        1.387778780781446e-17     -1.040834085586084e-17    
01 Jan 2028 01:18:00.671   -53.08905286335479        1.4210854715202e-14       505.6132326128626         0.1164422403430718        0                         3.469446951953614e-18     
01 Jan 2028 01:20:57.019   -54.1202748287691         -1.4210854715202e-14      503.3136179169093         0.1172090198248087        -6.938893903907228e-18    6.938893903907228e-18     
01 Jan 2028 01:25:25.573   -55.20346284053524        -1.4210854715202e-14      499.7442612778511         0.1184085491876006        0                         -6.938893903907228e-18    
01 Jan 2028 01:26:24.000   -55.36187583774202        -1.4210854715202e-14      498.9599230476218         0.1186736707636472        0                         -3.469446951953614e-18    
01 Jan 2028 01:27:34.941   -55.51747111520424        0                         498.0049724252684         0.1189972076453959        1.387778780781446e-17     6.938893903907228e-18     
01 Jan 2028 01:29:21.609   -55.67612633103252        -1.4210854715202e-14      496.5650129288919         0.1194866064319868        0                         -3.469446951953614e-18    
01 Jan 2028 01:31:33.936   -55.74862708925683        0                         494.774800054095          0.1200976102737785        0                         -3.469446951953614e-18    
01 Jan 2028 01:33:54.601   -55.67709668389372        1.4210854715202e-14       492.8713397966258         0.1207503423609628        -1.387778780781446e-17    0                         
01 Jan 2028 01:36:50.814   -55.37603234536518        1.4210854715202e-14       490.4934231310131         0.1215701315897341        0                         -8.673617379884035e-19    
01 Jan 2028 01:40:21.313   -54.71709248727807        2.131628207280301e-14     487.6743967841323         0.1225480422508433        6.938893903907228e-18     5.204170427930421e-18     
01 Jan 2028 01:40:48.000   -54.61087894548523        2.842170943040401e-14     487.3194033055803         0.1226716369723387        0                         -5.637851296924623e-18    
01 Jan 2028 01:41:38.543   -54.39600497664433        1.06581410364015e-14      486.6488396136049         0.1229053664749252        -6.938893903907228e-18    -5.421010862427522e-18    
01 Jan 2028 01:42:39.498   -54.11323701191394        -3.907985046680551e-14    485.8434931669123         0.1231865270669786        0                         6.505213034913027e-18     
01 Jan 2028 01:44:01.231   -53.69411350922109        -2.842170943040401e-14    484.7699558741952         0.1235620650061642        0                         1.517883041479706e-18     
01 Jan 2028 01:45:36.019   -53.15176641837594        2.309263891220326e-14     483.5350577811046         0.1239950689424189        6.938893903907228e-18     8.673617379884035e-19     
01 Jan 2028 01:47:30.907   -52.41532366988066        1.953992523340276e-14     482.0546324146775         0.1245155328819555        -6.938893903907228e-18    1.734723475976807e-18     
01 Jan 2028 01:49:36.405   -51.51472577122834        -4.662936703425657e-15    480.4604944074566         0.1250775328115501        0                         1.734723475976807e-18     
01 Jan 2028 01:51:55.551   -50.40297145991169        -1.77635683940025e-15     478.724486683001          0.1256912190820961        6.938893903907228e-18     -3.469446951953614e-18    
01 Jan 2028 01:54:24.914   -49.08254531526418        7.105427357601002e-15     476.9020832147021         0.1263370845153516        6.938893903907228e-18     -3.469446951953614e-18    
01 Jan 2028 01:55:12.000   -48.6399904129269         -3.552713678800501e-15    476.3371137197846         0.1265376066018094        0                         0                         
