SC5.UTCGregorian           SC5.SC5RIC.X              SC5.SC5RIC.Y              SC5.SC5RIC.Z              SC5.SC5RIC.VX             SC5.SC5RIC.VY             SC5.SC5RIC.VZ             
01 Jan 2028 00:00:00.000   454.5900509005819         0                         -2.842170943040401e-14    0.0008496940147306384     2.775557561562891e-17     1.040834085586084e-17     
01 Jan 2028 00:01:00.000   454.6498133920712         0                         2.842170943040401e-14     0.00114208710736842       -2.775557561562891e-17    3.469446951953614e-18     
01 Jan 2028 00:02:08.016   454.7387019767572         0                         0                         0.001471232596737607      2.775557561562891e-17     -6.938893903907228e-18    
01 Jan 2028 00:03:32.918   454.8809224066061         0                         0                         0.001878264007486433      0                         -3.469446951953614e-18    
01 Jan 2028 00:05:03.510   455.0705587410422         0                         -2.842170943040401e-14    0.002307373791659358      2.775557561562891e-17     3.469446951953614e-18     
01 Jan 2028 00:06:57.358   455.3635549051525         0                         2.842170943040401e-14     0.002838139977504012      0                         3.469446951953614e-18     
01 Jan 2028 00:09:11.555   455.7856687162025         1.4210854715202e-14       0                         0.003450219782677861      0                         0                         
01 Jan 2028 00:12:20.278   456.5159315330699         1.4210854715202e-14       0                         0.004283018420413637      0                         -1.040834085586084e-17    
01 Jan 2028 00:14:24.000   457.078561937482          0                         -2.842170943040401e-14    0.004809326813692161      0                         3.469446951953614e-18     
01 Jan 2028 00:16:37.420   457.7570417758565         7.105427357601002e-15     0                         0.005357883635228478      2.775557561562891e-17     -1.040834085586084e-17    
01 Jan 2028 00:19:11.434   458.6293471116414         7.105427357601002e-15     -2.842170943040401e-14    0.005964897320665498      -2.775557561562891e-17    0                         
01 Jan 2028 00:21:45.533   459.5934195671102         1.06581410364015e-14      -2.842170943040401e-14    0.00654236297226197       0                         -1.040834085586084e-17    
01 Jan 2028 00:25:08.321   460.993239628903          3.019806626980426e-14     -2.842170943040401e-14    0.007254003810232851      0                         2.602085213965211e-18     
01 Jan 2028 00:28:48.000   462.6655777328801         1.4210854715202e-14       -5.684341886080801e-14    0.007959681628380327      0                         4.119968255444917e-18     
