SC6.UTCGregorian           SC6.SC6RIC.X              SC6.SC6RIC.Y              SC6.SC6RIC.Z              SC6.SC6RIC.VX             SC6.SC6RIC.VY             SC6.SC6RIC.VZ             
01 Jan 2028 00:00:00.000   477.4382149677698         0                         7.105427357601002e-15     -0.01042223792445248      -2.775557561562891e-17    0                         
01 Jan 2028 00:01:00.000   476.8221714694391         0                         7.105427357601002e-15     -0.01011127635353729      -2.775557561562891e-17    0                         
01 Jan 2028 00:02:08.016   476.1466836842118         -1.4210854715202e-14      0                         -0.009749712681639766     -2.775557561562891e-17    -6.938893903907228e-18    
01 Jan 2028 00:03:32.918   475.3385285019017         -7.105427357601002e-15    -7.105427357601002e-15    -0.00928538608314723      2.775557561562891e-17     0                         
01 Jan 2028 00:05:03.510   474.5203569691701         7.105427357601002e-15     7.105427357601002e-15     -0.008774753905312726     0                         -6.938893903907228e-18    
01 Jan 2028 00:06:57.358   473.5588771377127         -7.105427357601002e-15    7.105427357601002e-15     -0.008112178094298688     -2.775557561562891e-17    -1.387778780781446e-17    
01 Jan 2028 00:09:11.555   472.5241727423556         -3.552713678800501e-15    0                         -0.007303746497813113     -2.775557561562891e-17    -6.938893903907228e-18    
01 Jan 2028 00:12:20.278   471.2564808653641         0                         1.77635683940025e-15      -0.006122732897193782     0                         1.387778780781446e-17     
01 Jan 2028 00:14:24.000   470.5481566556581         -4.440892098500626e-16    1.887379141862766e-15     -0.00532470252976386      2.775557561562891e-17     -1.387778780781446e-17    
01 Jan 2028 00:16:37.420   469.8961146341584         -1.77635683940025e-15     -1.77635683940025e-15     -0.004446913856650696     0                         0                         
01 Jan 2028 00:19:11.434   469.2903902088145         0                         -3.552713678800501e-15    -0.003416272207769851     0                         -1.387778780781446e-17    
01 Jan 2028 00:21:45.533   468.8442666596944         -7.105427357601002e-15    -3.552713678800501e-15    -0.002372181333938954     0                         -6.938893903907228e-18    
01 Jan 2028 00:25:08.321   468.5033945709874         7.105427357601002e-15     7.105427357601002e-15     -0.0009889003200465561    0                         6.938893903907228e-18     
01 Jan 2028 00:28:48.000   468.4506161942278         0                         -1.4210854715202e-14      0.0005064284801162833     0                         -1.387778780781446e-17    
01 Jan 2028 00:32:24.132   468.7173977158966         0                         2.131628207280301e-14     0.001957535992644501      2.775557561562891e-17     6.938893903907228e-18     
01 Jan 2028 00:36:29.865   469.3967882572795         -1.4210854715202e-14      1.4210854715202e-14       0.003562142964308058      0                         0                         
01 Jan 2028 00:40:45.079   470.5109154041384         -2.842170943040401e-14    -1.4210854715202e-14      0.005154105247384022      -2.775557561562891e-17    -6.938893903907228e-18    
01 Jan 2028 00:43:12.000   471.3327094327319         2.842170943040401e-14     -2.842170943040401e-14    0.006026961643125994      0                         -1.387778780781446e-17    
01 Jan 2028 00:45:50.249   472.3581727866145         -2.842170943040401e-14    2.842170943040401e-14     0.006925594821445433      2.775557561562891e-17     1.387778780781446e-17     
01 Jan 2028 00:48:51.889   473.7054588490763         0                         1.4210854715202e-14       0.007898092222733626      2.775557561562891e-17     1.387778780781446e-17     
01 Jan 2028 00:52:13.259   475.3977953138055         -2.842170943040401e-14    0                         0.008895329308913937      0                         0                         
01 Jan 2028 00:55:37.857   477.3134417126015         0                         0                         0.009814204636191398      0                         0                         
01 Jan 2028 00:57:36.000   478.5018929054281         -5.684341886080801e-14    -2.842170943040401e-14    0.01029901613225188       0                         -1.387778780781446e-17    
01 Jan 2028 01:00:33.214   480.386831907442          -2.842170943040401e-14    0                         0.01096079069449513       0                         0                         
01 Jan 2028 01:04:00.938   482.7354739410253         -2.842170943040401e-14    0                         0.0116335089963604        0                         0                         
01 Jan 2028 01:07:44.670   485.4075610266757         0                         2.842170943040401e-14     0.01223073332507771       -1.387778780781446e-17    0                         
01 Jan 2028 01:11:38.048   488.3208469647366         0                         0                         0.01271122154626009       -2.775557561562891e-17    0                         
01 Jan 2028 01:12:00.000   488.6002963435872         -2.842170943040401e-14    2.842170943040401e-14     0.01274891803126211       0                         0                         
01 Jan 2028 01:12:30.764   488.993292477349          0                         0                         0.01279958232658091       -1.387778780781446e-17    -6.938893903907228e-18    
01 Jan 2028 01:13:16.669   489.5824995134            0                         0                         0.0128704875401887        1.387778780781446e-17     -6.938893903907228e-18    
01 Jan 2028 01:14:15.130   490.3373737206473         -5.684341886080801e-14    0                         0.01295267084960333       0                         0                         
01 Jan 2028 01:15:51.754   491.5947176465468         0                         0                         0.01306864751177032       -2.775557561562891e-17    -6.938893903907228e-18    
01 Jan 2028 01:18:00.671   493.287460732591          -2.842170943040401e-14    -2.842170943040401e-14    0.01318514929242827       2.775557561562891e-17     -6.938893903907228e-18    
01 Jan 2028 01:20:57.019   495.6217016445997         -2.842170943040401e-14    0                         0.01327469936479519       0                         0                         
01 Jan 2028 01:25:25.573   499.188732609775          2.842170943040401e-14     -2.842170943040401e-14    0.01326010925146656       0                         -3.469446951953614e-18    
01 Jan 2028 01:26:24.000   499.9627424783279         1.4210854715202e-14       0                         0.01323346250620544       0                         -3.469446951953614e-18    
01 Jan 2028 01:27:34.941   500.9000681819583         2.842170943040401e-14     2.842170943040401e-14     0.01319011844520902       0                         3.469446951953614e-18     
01 Jan 2028 01:29:21.609   502.3026076873174         -2.842170943040401e-14    2.842170943040401e-14     0.01310263845931901       1.387778780781446e-17     3.469446951953614e-18     
01 Jan 2028 01:31:33.936   504.0272905553524         1.4210854715202e-14       -2.842170943040401e-14    0.01295775709203337       1.387778780781446e-17     -3.469446951953614e-18    
01 Jan 2028 01:33:54.601   505.8366629754615         0                         -2.842170943040401e-14    0.01276097600436658       -1.387778780781446e-17    -3.469446951953614e-18    
01 Jan 2028 01:36:50.814   508.0592788476878         1.4210854715202e-14       2.842170943040401e-14     0.01245477583264874       0                         3.469446951953614e-18     
01 Jan 2028 01:40:21.313   510.635352493372          2.842170943040401e-14     0                         0.01200647402577941       -2.775557561562891e-17    -3.469446951953614e-18    
01 Jan 2028 01:40:48.000   510.9549275907855         -2.842170943040401e-14    -2.842170943040401e-14    0.01194350637903923       1.387778780781446e-17     0                         
01 Jan 2028 01:41:38.543   511.5555060541691         -1.4210854715202e-14      0                         0.01182059051353254       -1.387778780781446e-17    0                         
