xx 2000R06 IAU Theory of Nutation (1320 term) (Sorted for largest A terms, then for largest F terms)
xx  a1  a2  a3  a4  a5  a6  a7  a8  a9 a10 a11 a12 a13            A         B          C       D        E          F         G         H     #  all are 1e-06"
  1   1  -2  -2  -2   0   0   0   0   0   0   0   0   0        281.9         0      120.7       0      0.7       -0.3         0         0    64
  0   1  -2  -2  -2   0   0   0   0   0   0   0   0   0        264.7         0      112.9       0      1.1       -0.5         0         0    65
  1   1   2   0   2   0   0   0   0   0   0   0   0   0        248.1         0     -106.2       0     -0.7       -0.3         0         0    66
  2   0   0   0  -1   0   0   0   0   0   0   0   0   0        229.4         0      126.6       0     -1.0        0.4         0         0    67
  2   0   0   0   1   0   0   0   0   0   0   0   0   0        217.9         0     -112.9       0     -0.2       -0.2         0         0    68
  0   0   0   0   0   0   3  -5   0   0   0   0   0  -2        206.5         0       89.5       0      0.0        0.0         0         0    69
  1   0  -2   2  -1   0   0   0   0   0   0   0   0   0        198.7         0      107.3       0     -0.6        0.2         0         0    70
  1   0   0   0   2   0   0   0   0   0   0   0   0   0       -198.1         0       85.4       0      0.0        0.0         0         0    71
  0   0   2   1   2   0   0   0   0   0   0   0   0   0        166.0         0      -71.0       0     -0.5       -0.2         0         0    72
  3   0   0   0   0   0   0   0   0   0   0   0   0   0        157.5         0       -5.0       0     -0.6        0.0         0         0    73
  1   0  -2  -4  -2   0   0   0   0   0   0   0   0   0        152.1         0       64.7       0      0.9       -0.4         0         0    74
  0   0   0   0   0   0   1  -1   0   0   0   0   0   0        148.5         0          0       0      0.0          0         0         0    75
  0   0   0   0   0   0   0   0   0   2  -5   0   0  -1        144.4         0      -77.1       0    240.9      128.6         0         0    76
  0   0   0   0   0   0   0   8 -16   4   5   0   0   0        144.0         0          0       0      0.0          0         0         0    77
  1   0   0   0  -2   0   0   0   0   0   0   0   0   0       -140.5         0      -61.0       0      0.4       -0.2         0         0    78
  2   0  -2  -2  -2   0   0   0   0   0   0   0   0   0       -137.8         0      -59.2       0     -0.2        0.2         0         0    79
  1   0   0  -4   0   0   0   0   0   0   0   0   0   0       -133.8         0       -3.9       0     -0.5        0.0         0         0    80
  1   0   2   2   1   0   0   0   0   0   0   0   0   0       -133.1         0       66.3       0      0.8        0.4         0         0    81
  1  -1   0  -1  -1   0   0   0   0   0   0   0   0   0       -131.4         0      -70.0       0      0.0        0.0         0         0    82
  1   1   2  -2   2   0   0   0   0   0   0   0   0   0        129.0         0      -55.6       0      0.0        0.0         0         0    83
  0   2  -2   2  -1   0   0   0   0   0   0   0   0   0        128.3         0       67.2       0      0.0        0.0         0         0    84
  2   0   0  -4   0   0   0   0   0   0   0   0   0   0       -128.2         0       -2.3       0     -0.3       -0.1         0         0    85
  0   0   2  -2   3   0   0   0   0   0   0   0   0   0        124.8         0      -17.0       0      0.0        0.1         0         0    86
  0   0   0   0   0   0   0   1   0  -1   0   0   0   0       -122.3         0          0       0     -2.9          0         0         0    87
  2   0  -2  -4  -2   0   0   0   0   0   0   0   0   0        121.4         0       51.8       0      0.5       -0.2         0         0    88
  0   0   1  -1   1   0  -8  12   0   0   0   0   0   0        120.0         0      -64.1       0     59.8       31.9         0         0    89
  0   0   0   0   0   0   0   0   0   2   0   0   0   2       -116.6         0       50.5       0      0.0        0.0         0         0    90
  1   0  -4   0  -2   0   0   0   0   0   0   0   0   0       -114.6         0      -49.0       0     -0.3        0.1         0         0    91
  2   0   2   2   2   0   0   0   0   0   0   0   0   0       -110.0         0       46.5       0      0.9        0.4         0         0    92
  1   0   0  -1  -1   0   0   0   0   0   0   0   0   0       -102.0         0      -49.5       0     -2.5        1.0         0         0    93
  2   0   2  -2   1   0   0   0   0   0   0   0   0   0        101.9         0      -52.7       0     -0.1       -0.1         0         0    94
  2   1   0  -2   0   0   0   0   0   0   0   0   0   0        101.4         0        0.4       0     -0.1        0.1         0         0    95
  1   0   0   2   1   0   0   0   0   0   0   0   0   0        -97.0         0       49.6       0      0.2        0.1         0         0    96
  1  -1   0  -2   0   0   0   0   0   0   0   0   0   0         94.9         0        0.8       0      0.1        0.1         0         0    97
  3   0   2  -2   2   0   0   0   0   0   0   0   0   0         93.4         0      -39.9       0     -0.3       -0.1         0         0    98
  0   0   4  -2   2   0   0   0   0   0   0   0   0   0         92.2         0      -39.5       0     -0.1       -0.1         0         0    99
  0   1  -2   2   0   0   0   0   0   0   0   0   0   0        -87.5         0        2.9       0      0.1        0.0         0         0   100
  0   0   2  -2  -1   0   0   0   0   0   0   0   0   0        -83.4         0      -44.0       0      0.2       -0.1         0         0   101
  0   1   2   0   1   0   0   0   0   0   0   0   0   0         81.5         0      -42.2       0     -0.1       -0.1         0         0   102
  1   0   2  -2   0   0   0   0   0   0   0   0   0   0        -76.6         0        0.9       0      0.1        0.0         0         0   103
  1   1   0  -2  -1   0   0   0   0   0   0   0   0   0        -74.2         0      -39.1       0      0.1        0.0         0         0   104
  2   0  -2   0   1   0   0   0   0   0   0   0   0   0         71.6         0      -38.9       0     -0.2       -0.1         0         0   105
  0   1   0   0   2   0   0   0   0   0   0   0   0   0         71.5         0      -32.6       0     -0.4        0.2         0         0   106
  0   0   2  -1   2   0   0   0   0   0   0   0   0   0        -70.4         0       30.4       0      0.0        0.0         0         0   107
  0   0   2   4   2   0   0   0   0   0   0   0   0   0        -69.4         0       29.4       0      0.5        0.2         0         0   108
  0   1   0   2   0   0   0   0   0   0   0   0   0   0        -67.3         0        1.4       0      0.2        0.0         0         0   109
  0   1  -2   0  -1   0   0   0   0   0   0   0   0   0         66.7         0       34.6       0      0.1       -0.1         0         0   110
  0   0   2   0  -1   0   0   0   0   0   0   0   0   0         66.6         0       36.9       0     -0.3        0.1         0         0   111
  0   1   2  -2   0   0   0   0   0   0   0   0   0   0        -65.8         0       -0.2       0      0.0        0.0         0         0   112
  1   0  -2  -2   0   0   0   0   0   0   0   0   0   0        -63.9       1.1       -1.9       0     -0.2        0.0       0.0         0   113
  0   0   0   0   0   0   2  -2   0   0   0   0   0   0        -59.8         0          0       0      0.0          0         0         0   114
  1  -1   0  -1  -2   0   0   0   0   0   0   0   0   0         59.5         0       25.8       0      0.0        0.0         0         0   115
  0   1   0   0  -2   0   0   0   0   0   0   0   0   0        -59.1         0      -25.3       0      0.0        0.0         0         0   116
  1  -1   2   2   2   0   0   0   0   0   0   0   0   0        -59.0         0       25.2       0      0.4        0.2         0         0   117
  2   0   0   2   0   0   0   0   0   0   0   0   0   0         58.8         0       -2.4       0     -0.3        0.0         0         0   118
  1   1   0  -2   1   0   0   0   0   0   0   0   0   0        -58.5         0       31.6       0     -0.2       -0.1         0         0   119
  1   0  -2   2   0   0   0   0   0   0   0   0   0   0        -57.8         0        0.5       0      0.1        0.0         0         0   120
  1  -1  -2  -2  -2   0   0   0   0   0   0   0   0   0        -57.0         0      -24.4       0     -0.2        0.1         0         0   121
